@relation interchangingRBF

@attribute 0 numeric
@attribute 1 numeric
@attribute target {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
0.807346,0.266164,3
0.946084,0.829941,13
0.643187,0.15569,0
0.747512,0.935376,7
0.817228,0.269054,3
0.982077,0.801522,13
0.164244,0.819277,6
0.409599,0.231876,9
0.949344,0.829998,13
0.203273,0.552505,8
0.942514,0.465499,2
0.664512,0.509302,5
0.661676,0.164474,0
0.43836,0.006873,11
0.802972,0.632119,1
0.619094,0.144749,0
-0.017622,0.182914,10
0.805885,0.271484,3
0.765207,0.939587,7
0.463865,0.001875,11
0.895724,0.877153,13
0.93605,0.841396,13
0.926137,0.465132,2
0.656461,0.44381,5
0.646333,0.159445,0
0.963132,0.129023,4
0.940509,0.155876,4
0.650966,0.444193,5
0.655367,0.444399,5
0.365165,0.202855,9
0.670953,0.47775,5
0.190494,0.574876,8
0.446222,-0.008802,11
0.64204,0.15727,0
0.366254,0.427597,12
0.655933,0.16485,0
0.826301,0.261473,3
0.799269,0.617322,1
0.205514,0.572752,8
0.613631,0.141702,0
0.79876,0.6335,1
0.749393,0.942775,7
-0.003828,0.165921,10
0.383432,0.21317,9
0.918761,0.849959,13
0.949148,0.823248,13
0.410137,0.219276,9
0.178634,0.563367,8
0.800946,0.627831,1
0.630994,0.149372,0
0.802017,0.639537,1
0.768979,0.936631,7
0.950742,0.467019,2
0.382842,0.396211,12
0.804521,0.274849,3
0.811226,0.273686,3
0.178457,0.809612,6
0.012932,0.473688,14
0.760472,0.942935,7
0.376285,0.421667,12
0.979416,0.161366,4
0.40009,0.221887,9
0.380183,0.212098,9
0.620134,0.148664,0
0.943514,0.461063,2
0.815763,0.273828,3
0.005974,0.481681,14
0.972216,0.142847,4
0.192787,0.822646,6
0.906225,0.126934,4
-0.014636,0.164123,10
0.453067,-0.01035,11
0.365397,0.214775,9
0.998026,0.787109,13
0.462015,0.028031,11
0.204701,0.578453,8
0.017813,0.465072,14
0.967105,0.146397,4
0.953813,0.466321,2
0.960773,0.469897,2
0.431734,0.038788,11
-0.019567,0.517758,14
0.640696,0.150944,0
0.675529,0.454471,5
0.999257,0.167332,4
0.470903,-0.009521,11
0.627427,0.480927,5
0.033478,0.441895,14
0.745399,0.94381,7
0.95189,0.160199,4
0.618978,0.434942,5
0.632483,0.456819,5
0.373974,0.424832,12
0.001556,0.179555,10
0.182416,0.81392,6
0.799101,0.634538,1
0.237861,0.545283,8
-0.025588,0.178986,10
0.384447,0.430366,12
0.777316,0.584338,1
0.034613,0.441351,14
0.935769,0.841033,13
0.354724,0.430933,12
-0.009533,0.188435,10
0.193949,0.829093,6
0.194789,0.841196,6
0.469037,-0.019994,11
0.616789,0.144329,0
0.017167,0.20009,10
0.192853,0.576946,8
0.957291,0.139528,4
0.948938,0.827279,13
0.744035,0.940609,7
0.689416,0.460907,5
0.979635,0.806195,13
0.666095,0.487759,5
0.014101,0.473879,14
0.202351,0.560312,8
0.820405,0.272858,3
0.638852,0.425791,5
0.006128,0.206196,10
0.739575,0.934361,7
0.191328,0.847966,6
0.921876,0.855839,13
0.215582,0.566575,8
0.751808,0.944873,7
0.177256,0.822497,6
0.020501,0.224911,10
0.646726,0.460099,5
0.188626,0.832285,6
0.804562,0.28423,3
0.797537,0.28295,3
0.662127,0.430873,5
0.431516,0.00689,11
0.171117,0.80108,6
0.200868,0.602937,8
0.95416,0.159159,4
0.013861,0.17308,10
0.465652,-0.014294,11
0.944171,0.161033,4
-0.025559,0.168039,10
0.370209,0.431807,12
0.377717,0.223525,9
0.634866,0.154571,0
0.43472,-0.003628,11
0.471104,-0.024605,11
-0.001268,0.182104,10
0.803002,0.274135,3
0.182264,0.855127,6
0.801168,0.632477,1
0.980465,0.150458,4
0.172481,0.830975,6
0.764342,0.942041,7
0.971696,0.470527,2
0.648044,0.455249,5
0.933949,0.161122,4
0.757271,0.945745,7
0.404208,0.415363,12
0.657035,0.493511,5
0.203828,0.556668,8
0.417857,0.03435,11
0.187359,0.829726,6
-0.011998,0.205349,10
0.964215,0.815934,13
0.665088,0.456073,5
0.794446,0.62778,1
0.173987,0.558109,8
0.791427,0.618125,1
0.759317,0.941365,7
0.969302,0.804886,13
0.645934,0.156655,0
0.799471,0.639258,1
0.400056,0.243753,9
0.421528,0.4131,12
0.802518,0.623353,1
0.43076,0.029888,11
0.197199,0.824637,6
0.807406,0.28002,3
0.96201,0.466719,2
0.379121,0.217242,9
0.980294,0.146073,4
0.813594,0.274499,3
0.428829,0.005499,11
0.739359,0.943267,7
0.206579,0.568551,8
0.932297,0.464282,2
0.376582,0.224303,9
0.807956,0.277655,3
0.670907,0.476422,5
0.746035,0.931874,7
0.391238,0.393864,12
0.923661,0.162689,4
0.18777,0.828865,6
0.448111,-0.005986,11
0.811535,0.28132,3
0.000395,0.490608,14
0.764337,0.952505,7
0.22065,0.574481,8
0.613029,0.475682,5
0.452752,-0.015029,11
0.808897,0.275756,3
0.809067,0.632272,1
0.364833,0.189048,9
-0.004185,0.201851,10
0.40669,0.399357,12
0.429072,0.005692,11
0.964874,0.817666,13
0.811927,0.283297,3
0.736725,0.943436,7
0.629807,0.450581,5
0.795768,0.630471,1
0.958629,0.147098,4
0.374786,0.208181,9
0.185172,0.844308,6
0.808836,0.634186,1
0.195516,0.865032,6
0.613996,0.14034,0
-0.025362,0.172907,10
0.785842,0.603345,1
0.747997,0.941133,7
0.038785,0.433349,14
0.745626,0.94341,7
0.368042,0.421314,12
0.79436,0.631174,1
0.617549,0.142886,0
0.353515,0.417843,12
0.008246,0.193023,10
0.810909,0.274761,3
0.739112,0.938909,7
0.440135,0.018791,11
0.752921,0.938876,7
0.786547,0.608794,1
-0.045093,0.168075,10
0.952858,0.467274,2
0.208735,0.567899,8
0.395986,0.416411,12
0.807006,0.646809,1
0.787411,0.292084,3
0.939884,0.467197,2
0.806026,0.628329,1
0.800056,0.281494,3
0.653168,0.163066,0
0.970794,0.811662,13
0.369087,0.238392,9
0.451095,0.009859,11
0.012851,0.473728,14
0.741201,0.944039,7
0.9396,0.839906,13
0.185137,0.847915,6
0.164754,0.822679,6
0.453986,0.021898,11
0.621691,0.147773,0
0.795744,0.620115,1
0.180357,0.888886,6
0.376675,0.213122,9
0.953468,0.155047,4
0.805444,0.27847,3
0.003163,0.486876,14
0.209149,0.572277,8
0.961656,0.165032,4
0.213679,0.571342,8
0.469468,-0.003898,11
0.188698,0.583853,8
0.009126,0.189778,10
0.411917,0.406256,12
0.418897,0.249959,9
0.813684,0.276367,3
0.728705,0.942893,7
0.218586,0.553042,8
-0.008093,0.183892,10
0.940727,0.466105,2
0.644624,0.156741,0
0.40661,0.20499,9
0.728649,0.920629,7
0.78779,0.946589,7
0.185957,0.804981,6
0.724759,0.933498,7
-0.002634,0.175665,10
0.979409,0.141046,4
0.466582,0.01559,11
0.811845,0.641706,1
0.402948,0.397008,12
0.032756,0.445398,14
0.179044,0.599627,8
0.940155,0.832177,13
0.435012,0.006399,11
-0.000113,0.172783,10
0.811163,0.272992,3
0.945037,0.465868,2
0.393009,0.396334,12
0.809483,0.267679,3
0.023937,0.45537,14
0.706675,0.91794,7
0.925345,0.150709,4
0.651446,0.446163,5
0.971689,0.468198,2
0.638603,0.438382,5
0.454389,-0.00369,11
0.220786,0.556786,8
0.031504,0.447893,14
0.202457,0.56241,8
0.737176,0.936646,7
0.965389,0.466836,2
0.952784,0.467586,2
0.464497,-0.024153,11
0.750417,0.936601,7
0.028192,0.448495,14
0.417493,0.224363,9
0.953634,0.827935,13
0.174423,0.823884,6
0.222759,0.567496,8
0.931331,0.465373,2
-0.003314,0.171266,10
0.401244,0.405563,12
0.671655,0.463402,5
0.200893,0.543438,8
0.819987,0.267899,3
0.914968,0.861289,13
0.398145,0.22281,9
0.924197,0.848041,13
0.447547,0.025415,11
0.460763,-0.01604,11
-0.002882,0.209557,10
0.351019,0.433263,12
0.209481,0.556061,8
0.800589,0.627189,1
0.72405,0.931731,7
0.944378,0.839945,13
0.980193,0.472253,2
0.241,0.566802,8
0.946671,0.8328,13
0.931943,0.844373,13
0.814005,0.280516,3
0.440734,0.011586,11
0.79658,0.627157,1
0.204868,0.82191,6
0.96572,0.472988,2
0.810527,0.278488,3
0.479379,0.006738,11
0.375206,0.419746,12
0.014955,0.469108,14
0.456727,0.017715,11
0.924729,0.454888,2
0.372362,0.219464,9
0.360469,0.200451,9
-0.029975,0.147262,10
0.804846,0.623121,1
0.630292,0.149586,0
0.791535,0.602288,1
0.794395,0.28409,3
0.788203,0.621888,1
0.791801,0.283422,3
0.980895,0.803783,13
0.39405,0.224584,9
0.976441,0.156402,4
0.428932,0.030292,11
0.740303,0.946367,7
0.192954,0.831319,6
0.799246,0.641086,1
0.206578,0.554731,8
0.022663,0.457063,14
0.835448,0.266921,3
0.643507,0.153395,0
0.959599,0.15247,4
0.389915,0.235378,9
0.028859,0.450888,14
0.395736,0.39784,12
0.191308,0.550178,8
0.816231,0.269471,3
0.203493,0.584438,8
0.186159,0.842877,6
0.802076,0.641459,1
0.809317,0.646158,1
0.915455,0.85942,13
0.388389,0.434247,12
0.921676,0.852971,13
0.812724,0.641034,1
0.922076,0.852044,13
0.393613,0.230193,9
0.79785,0.279381,3
0.81308,0.271513,3
0.480646,-0.027314,11
0.386611,0.407326,12
0.005532,0.196729,10
0.006912,0.179263,10
0.655187,0.161451,0
0.378767,0.426904,12
0.416763,0.003358,11
0.215985,0.571108,8
0.203866,0.848405,6
0.948702,0.827643,13
-0.012846,0.154702,10
0.934365,0.846478,13
0.789496,0.612244,1
0.001149,0.489596,14
0.394057,0.421608,12
0.789435,0.290302,3
0.432689,0.009154,11
0.790045,0.621327,1
0.391974,0.230684,9
0.441978,0.012727,11
0.96578,0.470019,2
0.024613,0.455436,14
0.6449,0.161568,0
0.943979,0.83596,13
0.388692,0.229883,9
0.791677,0.610721,1
0.639686,0.450393,5
0.462586,-0.030354,11
0.955286,0.465235,2
0.6095,0.13818,0
0.644789,0.154061,0
0.952365,0.829508,13
0.378973,0.423772,12
0.198038,0.58965,8
0.001073,0.180801,10
0.615615,0.141387,0
0.005304,0.482978,14
0.754497,0.936861,7
0.19818,0.5644,8
0.931649,0.462243,2
0.020036,0.200236,10
0.664298,0.44394,5
0.81572,0.645822,1
0.600802,0.136097,0
-0.031749,0.151744,10
0.93742,0.466103,2
0.791302,0.610136,1
0.935281,0.838071,13
0.196993,0.821236,6
0.035247,0.439547,14
0.213512,0.548229,8
0.633196,0.153194,0
0.961249,0.156694,4
0.964729,0.162265,4
0.007126,0.482392,14
1.001484,0.478488,2
0.603053,0.132242,0
0.436616,0.029823,11
0.79251,0.282861,3
0.788465,0.60867,1
0.651076,0.163594,0
0.230449,0.544033,8
0.693572,0.499913,5
0.033682,0.444414,14
0.7916,0.622711,1
0.663482,0.472873,5
0.006785,0.478887,14
0.950385,0.471015,2
-0.011283,0.183036,10
0.983654,0.477786,2
0.65325,0.464073,5
0.935634,0.153946,4
-0.027043,0.147211,10
0.811318,0.645382,1
0.809454,0.277265,3
-0.000999,0.492989,14
-0.00326,0.179628,10
0.18647,0.84765,6
0.942324,0.468797,2
0.945715,0.161039,4
0.203932,0.863104,6
0.615297,0.483032,5
0.422952,0.028677,11
0.978926,0.469454,2
0.805763,0.276686,3
0.644466,0.494256,5
0.653563,0.446319,5
0.202636,0.556918,8
0.381725,0.194834,9
0.198511,0.562925,8
0.801639,0.627579,1
0.944456,0.147796,4
0.192174,0.854601,6
0.393412,0.216755,9
0.623106,0.146483,0
0.010283,0.477619,14
0.401227,0.224599,9
0.390922,0.39249,12
0.392698,0.413751,12
0.000248,0.490137,14
0.957952,0.466431,2
0.200649,0.575537,8
-0.006924,0.169918,10
0.38427,0.234901,9
0.39199,0.410162,12
0.676167,0.452656,5
0.38205,0.41764,12
0.74681,0.933173,7
0.005153,0.160521,10
0.206743,0.875028,6
-0.004642,0.499919,14
0.956919,0.145833,4
0.630241,0.153411,0
0.743604,0.934419,7
0.938904,0.153535,4
0.931029,0.14659,4
0.968465,0.469655,2
0.787627,0.62384,1
0.399746,0.232435,9
0.628226,0.47041,5
0.033456,0.442419,14
0.646626,0.446769,5
0.802769,0.271959,3
0.40587,0.399532,12
0.462821,-0.03453,11
0.028498,0.448706,14
0.181926,0.581133,8
0.937449,0.157062,4
0.908073,0.858152,13
0.80382,0.282068,3
0.938642,0.148551,4
0.985023,0.157934,4
0.958932,0.139412,4
0.180568,0.57608,8
0.760981,0.950276,7
0.75666,0.951974,7
0.94384,0.467397,2
0.183483,0.862793,6
0.943971,0.834486,13
0.197363,0.864117,6
0.180016,0.808417,6
0.969189,0.820158,13
0.171979,0.815376,6
0.467186,0.002731,11
0.936425,0.158757,4
-0.00367,0.193817,10
0.952214,0.155816,4
0.946378,0.144392,4
0.788009,0.615503,1
0.44687,0.001448,11
0.940822,0.152231,4
0.000115,0.182574,10
0.016545,0.466298,14
0.018095,0.466737,14
0.596105,0.131865,0
0.465135,0.012367,11
0.924599,0.853531,13
0.93889,0.462308,2
0.731509,0.940436,7
0.936433,0.152237,4
0.211412,0.575568,8
0.463312,0.030776,11
0.415798,0.397591,12
0.936559,0.466933,2
-0.001939,0.193532,10
0.37108,0.193066,9
0.173122,0.812908,6
0.931883,0.137727,4
0.661341,0.451809,5
0.785904,0.597068,1
0.637154,0.154153,0
0.381025,0.205401,9
0.922705,0.846542,13
0.645579,0.15636,0
0.172691,0.811653,6
0.482457,-0.007894,11
0.950548,0.830531,13
0.791438,0.624583,1
0.93707,0.467013,2
0.194962,0.556284,8
0.812892,0.267519,3
0.209073,0.852949,6
0.643938,0.497137,5
0.947839,0.462004,2
0.926828,0.847209,13
0.961621,0.465049,2
0.021591,0.18108,10
0.935817,0.166829,4
0.793462,0.626397,1
0.943836,0.14079,4
0.025878,0.224399,10
0.033548,0.442465,14
0.647487,0.464177,5
0.196965,0.85769,6
0.818851,0.278359,3
0.623859,0.14729,0
0.194841,0.845569,6
0.623718,0.143133,0
0.018044,0.213658,10
0.975934,0.803036,13
0.388987,0.199383,9
0.465811,0.009509,11
0.03361,0.443852,14
0.023077,0.458787,14
0.751406,0.930593,7
0.011164,0.190982,10
0.23279,0.543566,8
0.811741,0.275147,3
0.380574,0.407279,12
0.377691,0.230382,9
0.917366,0.151748,4
0.796622,0.637743,1
0.194584,0.848597,6
0.187636,0.835807,6
0.671291,0.459861,5
0.178949,0.835438,6
0.972012,0.470499,2
0.001815,0.489975,14
0.956949,0.153598,4
0.808725,0.286301,3
0.42635,0.026579,11
0.022585,0.458732,14
0.949601,0.466448,2
0.811574,0.27323,3
0.644606,0.493339,5
0.650007,0.163191,0
0.366974,0.200309,9
0.933905,0.146658,4
0.932091,0.464347,2
0.817737,0.273378,3
0.010418,0.476969,14
0.649362,0.467823,5
0.905184,0.455894,2
0.421447,0.006759,11
0.657337,0.159767,0
0.715968,0.933525,7
0.383917,0.393777,12
0.957869,0.147605,4
0.188923,0.86218,6
0.010198,0.477729,14
0.199974,0.570067,8
0.806435,0.272156,3
0.946877,0.462815,2
0.051328,0.415605,14
0.646174,0.421742,5
0.769353,0.938515,7
0.954096,0.162293,4
0.011441,0.474073,14
0.609966,0.130323,0
0.028142,0.183191,10
0.381078,0.41459,12
0.814214,0.276585,3
0.013692,0.190743,10
0.013387,0.472766,14
0.800621,0.285597,3
0.735315,0.931146,7
0.759262,0.937409,7
0.648665,0.471377,5
0.94115,0.160499,4
0.014649,0.471616,14
0.799122,0.634019,1
0.818627,0.271947,3
0.957113,0.467254,2
0.027355,0.45036,14
0.631587,0.457696,5
0.785039,0.603602,1
0.020261,0.462548,14
0.798005,0.639812,1
0.038884,0.435632,14
0.935109,0.140463,4
0.401078,0.23253,9
0.757494,0.946377,7
0.959755,0.472162,2
0.17547,0.833767,6
0.170181,0.807581,6
-0.024033,0.177336,10
0.188232,0.811762,6
0.952052,0.149633,4
0.692144,0.463218,5
0.657788,0.475891,5
0.38767,0.224218,9
0.012062,0.475212,14
0.19063,0.793515,6
0.022991,0.45629,14
0.64455,0.163431,0
0.648114,0.480608,5
-0.004946,0.20277,10
0.819697,0.275065,3
0.938585,0.144213,4
0.928923,0.84718,13
0.400681,0.425472,12
0.194318,0.861033,6
0.001254,0.192065,10
0.194835,0.830859,6
0.397013,0.395819,12
0.787538,0.949299,7
0.230856,0.52741,8
0.031718,0.446299,14
0.40588,0.237376,9
0.198888,0.588126,8
0.801603,0.627586,1
0.72211,0.937012,7
0.803262,0.274687,3
0.002041,0.489741,14
0.792903,0.620848,1
0.399934,0.418365,12
0.742052,0.955041,7
0.73803,0.925388,7
0.017194,0.465535,14
0.166576,0.853432,6
0.963332,0.144128,4
0.964186,0.15362,4
0.213499,0.543814,8
0.683227,0.430245,5
0.721042,0.925832,7
0.798644,0.28002,3
0.200758,0.867414,6
0.652069,0.159124,0
0.414987,0.39167,12
0.65188,0.485166,5
0.368905,0.241867,9
0.02122,0.179961,10
0.781686,0.947919,7
0.633021,0.483383,5
0.889333,0.451067,2
0.626563,0.145952,0
0.225167,0.546276,8
0.658533,0.445383,5
0.380929,0.412514,12
0.800955,0.631575,1
0.744818,0.93573,7
0.817959,0.266888,3
0.708682,0.922539,7
0.960829,0.464985,2
0.836214,0.266327,3
0.411802,0.416309,12
0.792694,0.604306,1
0.948651,0.144719,4
0.019987,0.462291,14
0.394812,0.41866,12
0.186534,0.845141,6
0.186858,0.574836,8
0.220645,0.532008,8
0.941265,0.46044,2
0.931739,0.149748,4
0.418975,0.25019,9
0.970924,0.803025,13
0.934498,0.464149,2
0.402243,0.401355,12
0.62282,0.484672,5
0.384697,0.224499,9
0.950582,0.461716,2
0.022491,0.4596,14
0.791661,0.621501,1
0.968642,0.158524,4
0.953407,0.825884,13
0.79783,0.284365,3
0.62033,0.141277,0
0.654997,0.462132,5
0.455332,-0.006881,11
0.385739,0.430265,12
0.912112,0.157999,4
0.00626,0.205117,10
0.962863,0.469574,2
0.825139,0.265961,3
0.6217,0.143667,0
0.739203,0.945194,7
0.966752,0.154396,4
0.400084,0.210537,9
0.803996,0.278182,3
0.961042,0.470795,2
0.027213,0.450018,14
0.347987,0.187178,9
0.796816,0.619779,1
0.38153,0.405398,12
0.204466,0.547118,8
0.227674,0.521788,8
0.947312,0.468338,2
0.948746,0.468009,2
0.595006,0.131232,0
0.199851,0.85958,6
0.00078,0.490332,14
0.969044,0.145412,4
0.640761,0.156243,0
0.187259,0.859734,6
0.003587,0.486045,14
0.669495,0.443978,5
0.003166,0.192123,10
0.788282,0.618349,1
0.881883,0.888331,13
0.635683,0.458858,5
0.609931,0.140113,0
0.972713,0.805975,13
0.795475,0.620564,1
0.712904,0.453683,5
0.637632,0.467752,5
0.819754,0.266664,3
0.00029,0.492026,14
0.795892,0.628739,1
0.03214,0.443709,14
0.975683,0.15383,4
0.016258,0.180616,10
0.400767,0.215866,9
0.917475,0.458856,2
0.008893,0.200717,10
0.962336,0.470106,2
0.92313,0.854712,13
0.937461,0.842261,13
0.382164,0.234568,9
0.962704,0.149637,4
0.678645,0.467577,5
0.412693,0.247458,9
0.648588,0.452101,5
-0.019106,0.185542,10
0.37902,0.235443,9
0.809059,0.276316,3
0.207945,0.56293,8
0.0028,0.487427,14
0.631524,0.453526,5
0.691709,0.476837,5
0.394823,0.407477,12
0.973662,0.161057,4
0.934476,0.139894,4
0.38397,0.421625,12
0.74114,0.931975,7
0.449879,0.001487,11
0.178919,0.841344,6
0.727142,0.928725,7
0.00715,0.19449,10
0.445847,0.012048,11
0.431551,-0.014563,11
0.390121,0.425106,12
0.655603,0.163533,0
0.738334,0.926254,7
0.802872,0.63002,1
0.939816,0.46609,2
0.61633,0.142669,0
0.183196,0.836644,6
0.768223,0.94534,7
0.399963,0.03089,11
0.801635,0.281901,3
0.816429,0.279619,3
0.965191,0.468413,2
0.754661,0.940206,7
0.009982,0.477134,14
0.194826,0.874388,6
0.410624,0.229672,9
0.012027,0.474635,14
0.375784,0.413783,12
0.676842,0.457636,5
0.795012,0.624271,1
0.167639,0.837163,6
0.79389,0.630884,1
0.20651,0.582674,8
0.005219,0.483726,14
0.456495,-0.004446,11
0.974809,0.474698,2
0.169131,0.832849,6
0.418212,0.394758,12
0.186225,0.580203,8
0.42553,0.395401,12
0.367687,0.191543,9
0.232894,0.55111,8
0.615254,0.137927,0
0.971592,0.472462,2
0.949635,0.828556,13
0.937008,0.145411,4
0.371872,0.20596,9
0.945388,0.151561,4
0.964824,0.156638,4
0.40203,0.236905,9
0.173161,0.84025,6
0.404041,0.401478,12
0.358093,0.19894,9
0.984265,0.794399,13
0.442552,0.051591,11
0.397775,0.202269,9
0.195452,0.578602,8
0.230328,0.545425,8
0.622546,0.147935,0
0.786679,0.289969,3
0.182471,0.857742,6
0.203131,0.544374,8
0.788022,0.617973,1
0.92857,0.461418,2
0.781397,0.600601,1
0.024073,0.458043,14
0.170728,0.82272,6
0.015096,0.180666,10
0.19929,0.594072,8
0.597089,0.132575,0
0.651264,0.160406,0
0.795241,0.291133,3
0.628598,0.445666,5
0.752159,0.943047,7
0.952354,0.826519,13
-0.003239,0.494836,14
0.02063,0.461913,14
0.641636,0.158897,0
-0.005884,0.501245,14
0.741043,0.938989,7
0.930385,0.848071,13
0.798662,0.622116,1
0.018218,0.464887,14
0.96524,0.147974,4
0.811054,0.634845,1
0.380842,0.422525,12
0.980166,0.16235,4
0.935015,0.155413,4
0.17681,0.562739,8
0.197607,0.583693,8
0.937296,0.462263,2
0.964222,0.466497,2
0.784263,0.610849,1
0.798764,0.636351,1
0.394708,0.402805,12
0.387683,0.222647,9
0.735752,0.930649,7
0.196988,0.563508,8
0.169899,0.869774,6
0.003193,0.18618,10
0.178778,0.570818,8
0.378471,0.208008,9
0.797656,0.288167,3
0.491067,0.02907,11
0.609387,0.143382,0
0.795533,0.629618,1
-0.013274,0.172938,10
0.669456,0.478881,5
0.400292,0.208294,9
0.955111,0.1399,4
0.176283,0.57035,8
-0.002365,0.492971,14
0.387643,0.391578,12
0.441802,-0.00111,11
0.984617,0.156687,4
0.627219,0.149132,0
0.444388,-0.028092,11
0.987388,0.159247,4
0.401721,0.212159,9
0.987867,0.473989,2
0.81511,0.280781,3
0.222799,0.560408,8
-0.007384,0.193624,10
0.966407,0.468906,2
-0.000401,0.166487,10
0.358503,0.411771,12
0.028482,0.44759,14
0.36927,0.204785,9
0.810785,0.271113,3
0.19454,0.851909,6
0.662374,0.486275,5
0.000419,0.187276,10
0.182752,0.857748,6
0.956644,0.139213,4
0.946268,0.156022,4
0.370775,0.43141,12
0.403632,0.400977,12
0.629206,0.151473,0
0.191349,0.828118,6
0.191518,0.848309,6
0.935499,0.469245,2
0.482088,-0.004185,11
0.645474,0.157445,0
0.381292,0.416332,12
0.184757,0.593985,8
0.392326,0.391838,12
0.190982,0.845023,6
0.0057,0.483585,14
0.974271,0.473715,2
0.650132,0.421374,5
0.36421,0.415615,12
0.782028,0.603081,1
0.394857,0.400649,12
0.380592,0.233084,9
0.942766,0.838184,13
0.750973,0.943196,7
0.919811,0.855677,13
0.75959,0.946071,7
0.956244,0.468587,2
0.398843,0.392869,12
0.208341,0.838999,6
0.614148,0.142024,0
0.827,0.264818,3
0.807895,0.277149,3
0.3894,0.209535,9
0.973288,0.472429,2
0.649086,0.442009,5
0.202673,0.545813,8
0.952277,0.465909,2
0.038575,0.436447,14
0.00654,0.190361,10
0.760692,0.941903,7
0.449462,0.009931,11
0.810167,0.276665,3
0.186427,0.59041,8
-0.015787,0.515525,14
0.716973,0.937642,7
0.974106,0.160771,4
0.744141,0.948232,7
0.783945,0.598688,1
0.012558,0.474136,14
0.596893,0.126991,0
0.168933,0.819921,6
0.958328,0.470628,2
0.727989,0.945625,7
0.199541,0.870229,6
0.731829,0.926658,7
0.911027,0.458324,2
-0.021191,0.178933,10
0.393616,0.235146,9
0.182048,0.57201,8
0.030816,0.22049,10
0.789857,0.607931,1
0.654589,0.161371,0
0.793148,0.619922,1
-0.017072,0.177501,10
0.17458,0.811566,6
0.823645,0.271889,3
0.184802,0.557743,8
0.948775,0.82974,13
0.20772,0.585994,8
0.418252,0.409264,12
0.932098,0.846749,13
0.798039,0.626164,1
-0.026381,0.177179,10
0.398968,0.406252,12
0.465501,-0.005997,11
0.815374,0.271014,3
0.917155,0.46203,2
-0.000978,0.192671,10
0.80757,0.637912,1
0.366147,0.193195,9
0.807001,0.280119,3
0.618944,0.142833,0
0.948769,0.150046,4
0.751798,0.934641,7
0.412752,0.409113,12
0.026686,0.190154,10
0.95579,0.467198,2
0.015188,0.204253,10
0.395788,0.229204,9
0.650421,0.469916,5
0.658978,0.463327,5
-0.011597,0.507766,14
0.651111,0.4697,5
-0.009438,0.202946,10
0.947443,0.832733,13
0.790928,0.62866,1
0.937562,0.835038,13
-0.005454,0.159343,10
0.61218,0.142897,0
0.219957,0.557097,8
0.38901,0.221564,9
-0.020728,0.161432,10
0.810484,0.26573,3
0.637407,0.153195,0
0.96709,0.164884,4
0.798709,0.276984,3
0.390704,0.225268,9
0.746381,0.940877,7
0.95931,0.824381,13
0.738471,0.930865,7
0.467196,-0.015369,11
0.199158,0.572266,8
0.971987,0.154782,4
0.168816,0.824379,6
-0.006291,0.146364,10
0.631735,0.153339,0
-0.014289,0.198485,10
0.973189,0.472409,2
0.018405,0.181685,10
0.633097,0.149292,0
0.810884,0.271319,3
0.826912,0.267334,3
0.387593,0.42941,12
0.184714,0.829056,6
0.417721,0.404211,12
0.668742,0.440092,5
0.380126,0.406448,12
0.466605,0.014899,11
0.431176,0.011109,11
0.191594,0.855939,6
0.679563,0.472015,5
0.811019,0.277803,3
0.000146,0.490795,14
0.396197,0.385826,12
0.713422,0.938455,7
0.393582,0.218133,9
0.805973,0.278545,3
0.802441,0.279872,3
0.948077,0.162023,4
0.969703,0.138117,4
0.005875,0.482516,14
0.182786,0.836615,6
0.019762,0.463386,14
0.955532,0.820417,13
0.020073,0.465354,14
0.361515,0.399396,12
0.379451,0.400911,12
