@relation moving_squares

@attribute feat_1 numeric
@attribute feat_2 numeric
@attribute target {0,1,2,3}

@data
0.474748,0.006876,1
0.374868,0.043427,2
0.334813,0.03263,3
0.530752,0.025619,0
0.461758,0.027681,1
0.385313,0.037786,2
0.293468,0.034853,3
0.546132,0.047406,0
0.449545,0.042591,1
0.379201,0.048877,2
0.307386,0.043548,3
0.53252,0.010325,0
0.453581,0.037363,1
0.401695,0.00711,2
0.337763,0.000998,3
0.559759,0.021551,0
0.456522,0.000036,1
0.370477,0.036021,2
0.315534,0.018609,3
0.523716,0.027342,0
0.467754,0.014755,1
0.38152,0.000161,2
0.304081,0.021826,3
0.520994,0.013032,0
0.464521,0.040218,1
0.379713,0.035416,2
0.312883,0.04723,3
0.537657,0.003201,0
0.491814,0.019132,1
0.402214,0.038103,2
0.320157,0.004155,3
0.552326,0.019117,0
0.482053,0.04492,1
0.393473,0.022156,2
0.334508,0.02031,3
0.539036,0.01842,0
0.477255,0.025213,1
0.374911,0.047315,2
0.342468,0.021768,3
0.531662,0.043483,0
0.456227,0.045058,1
0.398242,0.0128,2
0.33387,0.022326,3
0.546823,0.047785,0
0.489685,0.014816,1
0.387972,0.015402,2
0.301843,0.011501,3
0.53127,0.037436,0
0.469891,0.012063,1
0.41452,0.008954,2
0.321372,0.027638,3
0.540316,0.029337,0
0.496679,0.006571,1
0.379388,0.036258,2
0.326917,0.033794,3
0.545534,0.013539,0
0.464172,0.01912,1
0.403318,0.007486,2
0.309168,0.003974,3
0.569083,0.03262,0
0.466671,0.028963,1
0.424449,0.040962,2
0.31982,0.047289,3
0.541731,0.049192,0
0.457795,0.020924,1
0.391355,0.003658,2
0.324433,0.022393,3
0.57015,0.033858,0
0.463847,0.044481,1
0.405089,0.022383,2
0.317845,0.041006,3
0.55719,0.01207,0
0.475869,0.017647,1
0.406511,0.030127,2
0.334479,0.03625,3
0.581944,0.037587,0
0.490485,0.045613,1
0.397806,0.005815,2
0.342542,0.010031,3
0.575449,0.037866,0
0.473578,0.02643,1
0.395046,0.009506,2
0.334937,0.015714,3
0.566036,0.008251,0
0.507354,0.049505,1
0.406297,0.023433,2
0.351939,0.009718,3
0.547467,0.039793,0
0.496167,0.040726,1
0.39995,0.013258,2
0.360177,0.016366,3
0.558378,0.048406,0
0.485319,0.041694,1
0.387631,0.049185,2
0.35954,0.041831,3
0.571082,0.028177,0
0.48855,0.043784,1
0.409116,0.02127,2
0.353582,0.02763,3
0.577557,0.013763,0
0.491545,0.037686,1
0.3922,0.020987,2
0.321133,0.037777,3
0.564567,0.013258,0
0.486865,0.019453,1
0.424044,0.021067,2
0.349809,0.042043,3
0.581579,0.015029,0
0.500342,0.005512,1
0.413307,0.040567,2
0.318113,0.04851,3
0.588895,0.044435,0
0.468737,0.049446,1
0.40775,0.046589,2
0.345732,0.041064,3
0.579688,0.020143,0
0.489492,0.01832,1
0.417568,0.0438,2
0.359272,0.027522,3
0.572258,0.026911,0
0.517234,0.035456,1
0.404749,0.048099,2
0.344015,0.042789,3
0.559702,0.037245,0
0.512365,0.018721,1
0.42161,0.002196,2
0.365933,0.02216,3
0.581895,0.022245,0
0.507131,0.048195,1
0.425717,0.035612,2
0.348733,0.018838,3
0.573959,0.042712,0
0.506565,0.026019,1
0.440351,0.025819,2
0.333005,0.018589,3
0.591796,0.02178,0
0.491125,0.003672,1
0.42831,0.008674,2
0.346132,0.017134,3
0.589701,0.016463,0
0.513403,0.04504,1
0.436131,0.048369,2
0.367682,0.045338,3
0.554449,0.001071,0
0.50608,0.030792,1
0.415387,0.033563,2
0.368918,0.046919,3
0.570706,0.032634,0
0.487548,0.032544,1
0.439509,0.035191,2
0.358282,0.017657,3
0.592145,0.019009,0
0.506157,0.040043,1
0.421019,0.038925,2
0.376695,0.019246,3
0.574651,0.015004,0
0.515499,0.049659,1
0.420841,0.026184,2
0.344376,0.000315,3
0.556274,0.024164,0
0.491239,0.047341,1
0.410384,0.035006,2
0.356884,0.01224,3
0.584973,0.009977,0
0.518144,0.039446,1
0.42797,0.026121,2
0.335269,0.043475,3
0.580511,0.011149,0
0.512796,0.030862,1
0.431329,0.048032,2
0.37682,0.049787,3
0.573319,0.029394,0
0.519051,0.046345,1
0.44329,0.027331,2
0.343055,0.031337,3
0.58282,0.000605,0
0.493268,0.037901,1
0.432203,0.027052,2
0.376331,0.032791,3
0.565395,0.008615,0
0.532516,0.035444,1
0.423669,0.020941,2
0.370888,0.026579,3
0.564243,0.02006,0
0.530754,0.025129,1
0.431465,0.042121,2
0.347942,0.026497,3
0.600822,0.030591,0
0.526148,0.047245,1
0.426951,0.014519,2
0.362369,0.023232,3
0.588506,0.012672,0
0.523154,0.018819,1
0.426949,0.029384,2
0.342309,0.044961,3
0.596164,0.003413,0
0.489832,0.019007,1
0.430319,0.013568,2
0.37032,0.008778,3
0.597468,0.026952,0
0.500067,0.037006,1
0.456668,0.021398,2
0.355001,0.04541,3
0.614569,0.032781,0
0.526391,0.043037,1
0.456274,0.002959,2
0.382219,0.015434,3
0.581908,0.040463,0
0.516802,0.012878,1
0.435,0.007369,2
0.347681,0.00744,3
0.611399,0.035596,0
0.51202,0.011207,1
0.457824,0.018446,2
0.363445,0.035418,3
0.573803,0.01204,0
0.504892,0.000785,1
0.445616,0.000143,2
0.387178,0.001173,3
0.595055,0.028699,0
0.53002,0.006978,1
0.446807,0.014909,2
0.38987,0.006969,3
0.578551,0.039022,0
0.499592,0.005231,1
0.4242,0.031842,2
0.348666,0.036737,3
0.586694,0.047436,0
0.531077,0.026856,1
0.455136,0.013006,2
0.39095,0.034963,3
0.57387,0.043916,0
0.537052,0.045975,1
0.42531,0.02663,2
0.39528,0.049238,3
0.596873,0.037583,0
0.500297,0.036504,1
0.427463,0.011776,2
0.367614,0.031682,3
0.585379,0.000225,0
0.543786,0.024504,1
0.450931,0.043148,2
0.367029,0.019697,3
0.617794,0.023644,0
0.503862,0.023727,1
0.46952,0.044014,2
0.370142,0.016381,3
0.602445,0.000542,0
0.519829,0.028975,1
0.453712,0.019344,2
0.36715,0.026797,3
0.588875,0.039036,0
0.545848,0.045919,1
0.463722,0.0372,2
0.39561,0.016678,3
0.619022,0.035898,0
0.542767,0.010627,1
0.439137,0.0344,2
0.363051,0.004162,3
0.608118,0.009253,0
0.517884,0.037818,1
0.470075,0.022372,2
0.377268,0.043933,3
0.625057,0.00972,0
0.536935,0.032545,1
0.455031,0.043048,2
0.37197,0.003538,3
0.61859,0.019531,0
0.508292,0.049423,1
0.44809,0.005146,2
0.40149,0.015853,3
0.614263,0.024834,0
0.526272,0.011239,1
0.469345,0.043171,2
0.374162,0.011996,3
0.589368,0.000579,0
0.519051,0.012903,1
0.472452,0.024423,2
0.370801,0.048729,3
0.605391,0.041748,0
0.520383,0.006849,1
0.4657,0.039315,2
0.377418,0.032304,3
0.609112,0.015601,0
0.516752,0.01717,1
0.476596,0.033945,2
0.380969,0.013654,3
0.58743,0.011232,0
0.559599,0.02969,1
0.478858,0.046877,2
0.402137,0.024796,3
0.636783,0.014071,0
0.547189,0.011727,1
0.476813,0.041475,2
0.408647,0.047358,3
0.593106,0.041124,0
0.537722,0.039232,1
0.473961,0.017188,2
0.386554,0.033868,3
0.637159,0.029682,0
0.515689,0.001997,1
0.482448,0.048001,2
0.412255,0.044437,3
0.59582,0.014859,0
0.535335,0.039772,1
0.45934,0.009097,2
0.399198,0.042385,3
0.626427,0.013331,0
0.56408,0.042348,1
0.467393,0.037948,2
0.384438,0.008624,3
0.609992,0.014711,0
0.566202,0.034305,1
0.485785,0.013062,2
0.412308,0.027384,3
0.597787,0.042163,0
0.523345,0.026923,1
0.476016,0.03913,2
0.413164,0.004098,3
0.635243,0.041239,0
0.548512,0.022213,1
0.480683,0.046829,2
0.370005,0.040797,3
0.633991,0.000326,0
0.537766,0.038779,1
0.462828,0.040096,2
0.402964,0.024023,3
0.631838,0.042033,0
0.546073,0.003247,1
0.45616,0.005409,2
0.399687,0.024377,3
0.630795,0.045643,0
0.56201,0.008461,1
0.448897,0.044564,2
0.391927,0.004132,3
0.610052,0.017656,0
0.549353,0.00937,1
0.464253,0.004733,2
0.373148,0.01786,3
0.62732,0.019335,0
0.534837,0.008092,1
0.493305,0.023347,2
0.380234,0.03142,3
0.649383,0.022166,0
0.553006,0.006557,1
0.487578,0.033564,2
0.399975,0.034133,3
0.644421,0.045137,0
0.528141,0.001272,1
0.454085,0.040101,2
0.39795,0.004954,3
0.630757,0.003412,0
0.556177,0.044877,1
0.496906,0.042153,2
0.412463,0.012034,3
0.610626,0.019162,0
0.56925,0.0106,1
0.488463,0.005493,2
0.421885,0.023929,3
0.613671,0.022913,0
0.555322,0.031865,1
0.46311,0.024005,2
0.407873,0.00073,3
0.615481,0.008863,0
0.552992,0.043866,1
0.477684,0.015074,2
0.393297,0.043614,3
0.650757,0.041339,0
0.551037,0.000887,1
0.492362,0.006814,2
0.412569,0.003293,3
0.623159,0.048904,0
0.533444,0.041508,1
0.469229,0.021266,2
0.414019,0.047549,3
0.644289,0.001007,0
0.559643,0.022269,1
0.461021,0.021198,2
0.424279,0.046379,3
0.638874,0.02398,0
0.575946,0.002021,1
0.471056,0.026117,2
0.410404,0.018525,3
0.641312,0.047391,0
0.575569,0.031601,1
0.501235,0.006076,2
0.405527,0.006083,3
0.641064,0.016241,0
0.547832,0.023862,1
0.510253,0.027669,2
0.432445,0.026228,3
0.626652,0.000376,0
0.544482,0.009368,1
0.496503,0.000576,2
0.394733,0.005997,3
0.639775,0.00473,0
0.541901,0.033766,1
0.512875,0.010471,2
0.409413,0.049214,3
0.621869,0.043558,0
0.544632,0.045112,1
0.468886,0.036065,2
0.405012,0.022123,3
0.644991,0.041263,0
0.565225,0.040512,1
0.49115,0.004796,2
0.431571,0.006387,3
0.663042,0.008264,0
0.5441,0.001684,1
0.51311,0.045994,2
0.414629,0.012926,3
0.640536,0.00273,0
0.58126,0.048836,1
0.471423,0.018552,2
0.42498,0.033205,3
0.641398,0.043692,0
0.589923,0.002489,1
0.495869,0.002156,2
0.424632,0.001517,3
0.656367,0.005473,0
0.564904,0.046515,1
0.509058,0.000247,2
0.429612,0.012661,3
0.662248,0.005739,0
0.557231,0.003042,1
0.479683,0.032049,2
0.396668,0.028751,3
0.639265,0.011398,0
0.567556,0.008558,1
0.484015,0.038113,2
0.441497,0.015361,3
0.662053,0.02325,0
0.570572,0.012524,1
0.476539,0.022647,2
0.426632,0.031047,3
0.64973,0.040969,0
0.564508,0.040521,1
0.516877,0.025706,2
0.39972,0.027509,3
0.628252,0.036173,0
0.558639,0.014602,1
0.51915,0.016913,2
0.446723,0.033493,3
0.652314,0.015357,0
0.574254,0.026932,1
0.487318,0.040836,2
0.412443,0.021126,3
0.637975,0.049949,0
0.555479,0.037124,1
0.484437,0.000799,2
0.4014,0.005303,3
0.67093,0.037078,0
0.55782,0.017394,1
0.522994,0.002788,2
0.427004,0.043486,3
0.661443,0.035172,0
0.570368,0.03,1
0.500445,0.020054,2
0.416068,0.02309,3
0.635878,0.028386,0
0.580052,0.025589,1
0.487147,0.023539,2
0.43015,0.01289,3
0.637936,0.000831,0
0.565871,0.007827,1
0.486371,0.042849,2
0.445117,0.000342,3
0.679566,0.045994,0
0.579926,0.048224,1
0.500741,0.020518,2
0.437309,0.001696,3
0.646164,0.008099,0
0.596641,0.040916,1
0.485297,0.03722,2
0.437502,0.022794,3
0.66996,0.009782,0
0.586488,0.018633,1
0.524592,0.039971,2
0.449258,0.015167,3
0.646152,0.004206,0
0.583275,0.020361,1
0.513141,0.033666,2
0.416965,0.029313,3
0.669918,0.030843,0
0.560277,0.047636,1
0.529935,0.036256,2
0.428223,0.02251,3
0.639336,0.036278,0
0.5852,0.042122,1
0.529054,0.049223,2
0.44637,0.04251,3
0.679427,0.003765,0
0.603916,0.031275,1
0.498221,0.013545,2
0.414533,0.038991,3
0.648254,0.026575,0
0.608749,0.013731,1
0.536205,0.021431,2
0.448132,0.030133,3
0.66079,0.010377,0
0.574087,0.004963,1
0.505875,0.043041,2
0.414712,0.026692,3
0.663143,0.016437,0
0.583078,0.033523,1
0.502731,0.035035,2
0.4267,0.002133,3
0.665322,0.012069,0
0.593835,0.010914,1
0.516078,0.024459,2
0.463105,0.045086,3
0.645267,0.001124,0
0.613682,0.024152,1
0.506044,0.011274,2
0.422826,0.010337,3
0.655989,0.032333,0
0.598762,0.04802,1
0.523947,0.015799,2
0.420278,0.036512,3
0.688063,0.018025,0
0.590667,0.036048,1
0.523247,0.022922,2
0.447193,0.005711,3
0.651418,0.011647,0
0.615446,0.038964,1
0.516285,0.049945,2
0.425805,0.023769,3
0.677274,0.023014,0
0.575463,0.034294,1
0.535378,0.045898,2
0.463143,0.041743,3
0.658548,0.020289,0
0.607835,0.027992,1
0.517731,0.018429,2
0.425767,0.0271,3
0.663954,0.036238,0
0.600715,0.040293,1
0.504813,0.046156,2
0.423242,0.01,3
0.661202,0.045026,0
0.585726,0.00369,1
0.521463,0.000923,2
0.467986,0.046063,3
0.670852,0.015473,0
0.583072,0.043546,1
0.506299,0.006902,2
0.430239,0.03998,3
0.685709,0.003822,0
0.61314,0.033435,1
0.527211,0.024889,2
0.45246,0.006613,3
0.660235,0.014329,0
0.603358,0.043981,1
0.530663,0.018052,2
0.454482,0.046578,3
0.654732,0.045209,0
0.589921,0.043891,1
0.521328,0.026377,2
0.472968,0.028026,3
0.675193,0.001785,0
0.610468,0.044989,1
0.510927,0.01227,2
0.431527,0.035888,3
0.682568,0.038982,0
0.600993,0.007737,1
0.546322,0.047336,2
0.457426,0.010919,3
0.692615,0.044317,0
0.587549,0.044256,1
0.525614,0.014445,2
0.450436,0.032905,3
0.686214,0.029825,0
0.594541,0.019628,1
0.528701,0.024781,2
0.443674,0.027442,3
0.668338,0.044276,0
0.607281,0.026538,1
0.55014,0.0003,2
0.456252,0.000408,3
0.691056,0.043018,0
0.586927,0.00099,1
0.533119,0.010254,2
0.473599,0.039646,3
0.702451,0.049223,0
0.60252,0.047609,1
0.514926,0.04149,2
0.483778,0.026045,3
0.669511,0.023535,0
0.594673,0.043677,1
0.52322,0.011427,2
0.443958,0.045556,3
0.662575,0.04834,0
0.607987,0.009805,1
0.520395,0.009187,2
0.454129,0.0263,3
0.694841,0.030125,0
0.626322,0.040872,1
0.551333,0.019164,2
0.483052,0.025649,3
0.676749,0.019486,0
0.605649,0.040308,1
0.539433,0.006582,2
0.452372,0.031611,3
0.714445,0.02196,0
0.611354,0.022473,1
0.536647,0.005148,2
0.449884,0.033537,3
0.677067,0.041357,0
0.608171,0.025208,1
0.555793,0.036015,2
0.445936,0.039681,3
0.670522,0.006506,0
0.63045,0.003771,1
0.540208,0.001065,2
0.481616,0.02007,3
0.69534,0.018438,0
0.604313,0.0185,1
0.548497,0.006797,2
0.485214,0.033917,3
0.671142,0.046726,0
0.638038,0.042267,1
0.557812,0.020685,2
0.485131,0.000911,3
0.709476,0.00814,0
0.635925,0.031528,1
0.556855,0.02591,2
0.494448,0.007576,3
0.679811,0.040225,0
0.631502,0.017103,1
0.532319,0.035662,2
0.464563,0.014496,3
0.686082,0.046837,0
0.642398,0.003064,1
0.548012,0.024392,2
0.476233,0.017268,3
0.691768,0.005206,0
0.637173,0.008334,1
0.525421,0.012246,2
0.478343,0.048571,3
0.683695,0.00551,0
0.640101,0.015076,1
0.536987,0.003333,2
0.486354,0.00414,3
0.704865,0.01348,0
0.603838,0.028408,1
0.561062,0.047591,2
0.460479,0.004755,3
0.70961,0.016953,0
0.650877,0.033953,1
0.574039,0.006237,2
0.488379,0.032206,3
0.700314,0.02279,0
0.612184,0.028702,1
0.567909,0.045882,2
0.488267,0.023357,3
0.725391,0.000575,0
0.632364,0.043074,1
0.56416,0.033595,2
0.491226,0.025303,3
0.685625,0.020545,0
0.649126,0.042086,1
0.551773,0.023394,2
0.496094,0.029884,3
0.699084,0.035813,0
0.614099,0.037828,1
0.558638,0.008007,2
0.472081,0.021659,3
0.685006,0.024313,0
0.646529,0.007144,1
0.546,0.026007,2
0.456641,0.027249,3
0.731149,0.007686,0
0.613234,0.037074,1
0.581844,0.044967,2
0.481394,0.032384,3
0.724012,0.034565,0
0.628384,0.035307,1
0.554855,0.022155,2
0.475104,0.041608,3
0.684364,0.020846,0
0.652922,0.027613,1
0.552795,0.020109,2
0.474027,0.046726,3
0.709206,0.014643,0
0.641944,0.032112,1
0.581169,0.048129,2
0.485296,0.028465,3
0.733065,0.032814,0
0.612658,0.007725,1
0.551298,0.043998,2
0.502089,0.035236,3
0.695133,0.020053,0
0.62307,0.008431,1
0.578332,0.025909,2
0.466745,0.027327,3
0.733835,0.002284,0
0.648855,0.024628,1
0.584859,0.007969,2
0.495034,0.0372,3
0.705048,0.005892,0
0.630388,0.045876,1
0.54422,0.009274,2
0.467835,0.03374,3
0.704657,0.011647,0
0.628254,0.01951,1
0.540864,0.039186,2
0.499255,0.044607,3
0.732521,0.036988,0
0.619006,0.038977,1
0.553985,0.040704,2
0.505454,0.04261,3
0.720557,0.039019,0
0.619115,0.006447,1
0.548905,0.001808,2
0.475368,0.033285,3
0.715353,0.01613,0
0.657968,0.002085,1
0.55095,0.000931,2
0.501426,0.046128,3
0.707176,0.024397,0
0.647865,0.027096,1
0.546409,0.035839,2
0.489372,0.007935,3
0.718363,0.012408,0
0.634887,0.029202,1
0.582678,0.047493,2
0.479413,0.034434,3
0.702633,0.011924,0
0.660987,0.037601,1
0.587768,0.030002,2
0.489746,0.031498,3
0.737469,0.001822,0
0.632338,0.004079,1
0.554852,0.018745,2
0.478204,0.044841,3
0.719833,0.042568,0
0.625073,0.031608,1
0.593216,0.044508,2
0.486749,0.042867,3
0.745098,0.012972,0
0.63064,0.045025,1
0.569598,0.014994,2
0.507506,0.049038,3
0.723597,0.032086,0
0.6364,0.042494,1
0.591089,0.032704,2
0.502732,0.017625,3
0.723429,0.011179,0
0.630914,0.016881,1
0.600761,0.017406,2
0.504946,0.025771,3
0.749988,0.017383,0
0.674505,0.033994,1
0.580132,0.030108,2
0.518522,0.028879,3
0.75174,0.022448,0
0.67236,0.032579,1
0.599058,0.046688,2
0.481178,0.029921,3
0.751891,0.019731,0
0.665821,0.013253,1
0.554645,0.00163,2
0.47906,0.017601,3
0.751693,0.012641,0
0.653549,0.000252,1
0.568972,0.019167,2
0.502774,0.045897,3
0.725999,0.023734,0
0.634724,0.018588,1
0.58366,0.009308,2
0.521058,0.004777,3
0.746333,0.04342,0
0.665518,0.021708,1
0.566034,0.001174,2
0.530308,0.002044,3
0.749661,0.016321,0
0.642802,0.027332,1
0.603829,0.012868,2
0.525324,0.045238,3
0.75335,0.00738,0
0.672752,0.032779,1
0.584159,0.044636,2
0.529283,0.009929,3
0.719878,0.002536,0
0.64891,0.017536,1
0.562805,0.041332,2
0.513823,0.024151,3
0.753375,0.033014,0
0.661416,0.037709,1
0.597817,0.049801,2
0.50741,0.007406,3
0.718944,0.047344,0
0.642738,0.029163,1
0.57748,0.030034,2
0.513331,0.024724,3
0.720046,0.035318,0
0.676108,0.043756,1
0.606607,0.031886,2
0.513286,0.001145,3
0.754527,0.018127,0
0.67568,0.027666,1
0.586909,0.024328,2
0.529804,0.015905,3
0.724918,0.047081,0
0.660812,0.008582,1
0.568617,0.012985,2
0.508815,0.03349,3
0.72013,0.017476,0
0.664658,0.022198,1
0.606833,0.031763,2
0.537354,0.005412,3
0.763158,0.011902,0
0.680557,0.009671,1
0.61378,0.031351,2
0.523435,0.024007,3
0.744897,0.003552,0
0.662474,0.0057,1
0.612246,0.045603,2
0.525903,0.032727,3
0.748155,0.036414,0
0.664253,0.025115,1
0.606997,0.019607,2
0.519789,0.001194,3
0.734331,0.015924,0
0.677626,0.00668,1
0.613865,0.004828,2
0.540782,0.04076,3
0.76005,0.004897,0
0.666027,0.046739,1
0.590646,0.014992,2
0.527819,0.03975,3
0.7222,0.039078,0
0.670458,0.016566,1
0.574218,0.038995,2
0.504011,0.021937,3
0.762302,0.020526,0
0.656727,0.03976,1
0.59089,0.024021,2
0.537071,0.008946,3
0.761265,0.046687,0
0.66366,0.018078,1
0.618541,0.016318,2
0.542856,0.049406,3
0.742588,0.029365,0
0.679641,0.018004,1
0.611592,0.039695,2
0.543525,0.036854,3
0.742205,0.022085,0
0.690773,0.047074,1
0.602883,0.000931,2
0.54927,0.021561,3
0.744507,0.042104,0
0.68052,0.034875,1
0.611669,0.040783,2
0.515352,0.030083,3
0.733323,0.02583,0
0.695914,0.004677,1
0.605299,0.027903,2
0.524873,0.024469,3
0.746557,0.03343,0
0.691691,0.006493,1
0.585824,0.005227,2
0.52774,0.011199,3
0.762399,0.006062,0
0.676524,0.005984,1
0.622039,0.003338,2
0.531942,0.012996,3
0.776717,0.033855,0
0.676621,0.042111,1
0.600215,0.034276,2
0.545544,0.03139,3
0.76691,0.019917,0
0.693453,0.022666,1
0.613653,0.009013,2
0.513258,0.034871,3
0.78234,0.025531,0
0.669753,0.007792,1
0.628095,0.048195,2
0.546623,0.017851,3
0.737723,0.016586,0
0.659967,0.002979,1
0.603476,0.041638,2
0.536649,0.035207,3
0.759059,0.026135,0
0.665256,0.001177,1
0.603128,0.037987,2
0.524438,0.032042,3
0.751795,0.027339,0
0.686885,0.026633,1
0.629506,0.012022,2
0.526423,0.036808,3
0.750875,0.040448,0
0.685958,0.036586,1
0.59555,0.020984,2
0.522417,0.032564,3
0.753479,0.003078,0
0.712631,0.04241,1
0.622768,0.047642,2
0.557862,0.017775,3
0.770099,0.022053,0
0.702915,0.018639,1
0.633219,0.025732,2
0.526343,0.011314,3
0.752209,0.030113,0
0.674309,0.024075,1
0.629529,0.023353,2
0.532954,0.0192,3
0.757867,0.027085,0
0.713513,0.012983,1
0.594127,0.031771,2
0.53832,0.015866,3
0.773338,0.016056,0
0.686677,0.003774,1
0.610825,0.020908,2
0.566338,0.03995,3
0.775137,0.043814,0
0.68128,0.046007,1
0.60348,0.002169,2
0.563284,0.021292,3
0.764305,0.044814,0
0.680223,0.047619,1
0.620189,0.046592,2
0.559702,0.001,3
0.75402,0.031354,0
0.683331,0.01158,1
0.621185,0.006892,2
0.561987,0.033309,3
0.77813,0.020022,0
0.680396,0.036736,1
0.630255,0.042319,2
0.539824,0.000693,3
0.788331,0.024251,0
0.699816,0.011056,1
0.628869,0.019742,2
0.568248,0.036714,3
0.757361,0.012153,0
0.705129,0.032224,1
0.617587,0.038451,2
0.560076,0.011709,3
0.781239,0.042694,0
0.682058,0.002427,1
0.646669,0.019687,2
0.554718,0.047846,3
0.765566,0.022825,0
0.675555,0.035602,1
0.60344,0.029183,2
0.562642,0.01713,3
0.779692,0.036105,0
0.68379,0.034571,1
0.619486,0.011896,2
0.570873,0.004066,3
0.768023,0.045415,0
0.710772,0.011848,1
0.605504,0.0139,2
0.564861,0.045104,3
0.776655,0.044802,0
0.715903,0.010119,1
0.619343,0.015261,2
0.550215,0.048093,3
0.761604,0.016159,0
0.689315,0.033271,1
0.644431,0.025152,2
0.532873,0.013411,3
0.793838,0.011455,0
0.69701,0.027498,1
0.625816,0.023157,2
0.552092,0.034278,3
0.767424,0.004456,0
0.727832,0.046699,1
0.630253,0.003689,2
0.566248,0.002922,3
0.783021,0.042852,0
0.705438,0.045351,1
0.610328,0.006828,2
0.541143,0.034846,3
0.763481,0.023244,0
0.725859,0.041997,1
0.655193,0.033715,2
0.553508,0.00124,3
0.772042,0.032066,0
0.707742,0.006359,1
0.630132,0.036393,2
0.573089,0.019936,3
0.775814,0.013413,0
0.707757,0.039891,1
0.634356,0.033618,2
0.560146,0.040785,3
0.810428,0.025897,0
0.696886,0.000044,1
0.653019,0.012111,2
0.569244,0.018617,3
0.762389,0.015618,0
0.700441,0.009479,1
0.617918,0.017181,2
0.570268,0.005639,3
0.772026,0.008043,0
0.721721,0.035288,1
0.653219,0.046242,2
0.547841,0.000651,3
0.780663,0.033814,0
0.689014,0.018633,1
0.641789,0.04715,2
0.545606,0.028021,3
0.789335,0.046787,0
0.738335,0.040682,1
0.643258,0.048855,2
0.571381,0.027705,3
0.796685,0.023705,0
0.729014,0.041171,1
0.661824,0.036549,2
0.558671,0.020595,3
0.787966,0.023407,0
0.703984,0.029016,1
0.626265,0.040026,2
0.566966,0.011979,3
0.798587,0.029973,0
0.730084,0.003362,1
0.627489,0.04248,2
0.561554,0.007145,3
0.801504,0.014029,0
0.709225,0.022778,1
0.628307,0.039567,2
0.555036,0.002535,3
0.810281,0.038039,0
0.732377,0.013136,1
0.623291,0.004309,2
0.574725,0.007608,3
0.776127,0.034402,0
0.725887,0.047016,1
0.641227,0.015683,2
0.574024,0.029133,3
0.802723,0.039484,0
0.736553,0.022329,1
0.62577,0.011774,2
0.560766,0.027661,3
0.78983,0.006069,0
0.716336,0.032613,1
0.632833,0.036675,2
0.568226,0.018112,3
0.790036,0.042906,0
0.700234,0.000296,1
0.663711,0.040044,2
0.579277,0.047362,3
0.800336,0.037136,0
0.724086,0.003501,1
0.660253,0.020511,2
0.571789,0.012586,3
0.781543,0.002272,0
0.732296,0.017373,1
0.634571,0.019445,2
0.592182,0.044915,3
0.795311,0.024251,0
0.712613,0.004509,1
0.65107,0.001197,2
0.594355,0.03536,3
0.793915,0.002221,0
0.714822,0.037721,1
0.639572,0.046298,2
0.554296,0.011909,3
0.815875,0.04976,0
0.73964,0.004532,1
0.641581,0.032227,2
0.563217,0.031248,3
0.781115,0.02523,0
0.720928,0.042895,1
0.674015,0.000143,2
0.566624,0.032674,3
0.811226,0.042167,0
0.725673,0.023906,1
0.639091,0.013195,2
0.581329,0.029636,3
0.793617,0.006989,0
0.723741,0.000423,1
0.664247,0.045836,2
0.569756,0.012302,3
0.792374,0.046623,0
0.745472,0.029248,1
0.636785,0.039743,2
0.57456,0.00193,3
0.802749,0.003058,0
0.71469,0.008348,1
0.67335,0.022867,2
0.571226,0.020043,3
0.830622,0.005679,0
0.731615,0.019949,1
0.670857,0.001275,2
0.592212,0.044417,3
0.813126,0.043623,0
0.717093,0.011094,1
0.676183,0.000937,2
0.585889,0.044599,3
0.828378,0.034774,0
0.747305,0.009073,1
0.648428,0.009028,2
0.60546,0.003702,3
0.810054,0.033134,0
0.751442,0.027647,1
0.654021,0.029548,2
0.577927,0.01324,3
0.811824,0.048449,0
0.737357,0.043022,1
0.682352,0.046672,2
0.573947,0.003507,3
0.825677,0.035847,0
0.746282,0.038303,1
0.641229,0.006039,2
0.566832,0.044299,3
0.795255,0.040874,0
0.717762,0.028545,1
0.670822,0.003086,2
0.605883,0.047287,3
0.82669,0.000579,0
0.742683,0.032991,1
0.677525,0.000241,2
0.585942,0.031529,3
0.809867,0.027362,0
0.748114,0.005433,1
0.669214,0.013659,2
0.576361,0.017225,3
